record_id,application_start_date,product_type,application_complete_date,policy_number,purchase_status,application_approval_decision_date,application_approval_decision,policy_purchase_date,user_age,user_gender,user_income,premium_class,policy_length_years,policy_coverage_amount,policy_monthly_premiums,lead_source
13781847690,2023-06-19 14:06,Term Life,,,,,,,53,F,,,,,67.18,Facebook Paid
13781817146,2023-06-19 13:38,Term Life,,,,,,,20,F,,,,,44.08,SEO
13781803127,2023-06-19 13:35,Term Life,,,,,,,35,M,,,,,105.92,Direct
13781569186,2023-06-19 13:07,Term Life,2023-06-19,1559159,Pending,2023-06-19,Approved,,32,F,35000,Non-Tobacco User,15,500000,19.64,Google Paid
13781644914,2023-06-19 12:51,Term Life,2023-06-19,1559161,Customer declined,,Application cancelled,,32,M,40000,Non-Tobacco User,15,500000,27.07,Google Paid
13781662094,2023-06-19 12:43,Term Life,2023-06-19,1559155,Purchased,2023-06-19,Approved,2023-06-19,51,M,100000,Non-Tobacco User,20,300000,92.87,Facebook Paid
13781440906,2023-06-19 12:34,Term Life,,,,,,,40,M,,,,,66.74,SEO
13781504098,2023-06-19 12:33,Term Life,2023-06-19,1559157,Purchased,2023-06-19,Approved,2023-06-19,45,F,10000,Non-Tobacco User,20,300000,34.27,Facebook Paid
13780628642,2023-06-19 12:28,Term Life,2023-06-19,1559153,Purchased,2023-06-19,Approved,2023-06-19,41,M,30000,Tobacco User,20,500000,134.68,Google Paid
13781322866,2023-06-19 12:26,Term Life,2023-06-19,1559147,Pending,2023-06-23,Approved,,35,F,99000,Non-Tobacco User,20,1000000,41.38,Google Paid
13781467234,2023-06-19 12:15,Term Life,,,,,,,61,F,,,,,41.51,Direct
13781335083,2023-06-19 12:11,Term Life,2023-06-19,1559151,Customer declined,2023-06-19,Approved,,35,F,90000,Non-Tobacco User,20,500000,23.57,Direct
13781272645,2023-06-19 12:08,Term Life,,,,,,,51,F,,,,,84.74,Facebook Paid
13780555026,2023-06-19 11:51,Critical Illness,2023-06-19,1559145,Application declined,2023-06-19,Declined,,33,M,70000,Tobacco User,10,250000,102.82,Friend or Family
13780493060,2023-06-19 11:50,Term Life,2023-06-19,1559149,Pending,,In Progress,,35,M,99000,Non-Tobacco User,20,1000000,56,Google Paid
13781198907,2023-06-19 11:50,Critical Illness,,,,,,,32,M,,,,,63.28,Direct
13780420965,2023-06-19 11:41,Term Life,,,,,,,49,F,,,,,26.08,Facebook Paid
13780570914,2023-06-19 11:37,Term Life,,,,,,,64,F,,,,,71.46,SEO
13780514871,2023-06-19 11:35,Term Life,2023-06-19,1559144,Purchased,2023-06-19,Approved,2023-06-19,40,M,350000,Non-Tobacco User,15,1500000,99.83,Friend or Family
13781135656,2023-06-19 11:19,Term Life,,,,,,,24,F,,,,,14.54,Direct
13780425537,2023-06-19 11:13,Term Life,2023-06-19,1559140,Pending,2023-06-19,Approved,,29,F,85000,Non-Tobacco User,30,550000,34.06,Google Paid
13780288798,2023-06-19 11:06,Term Life,2023-06-19,1559142,Pending,2023-06-19,Approved,,31,M,85000,Non-Tobacco User,30,550000,50.53,Google Paid
13779577345,2023-06-19 10:41,Term Life,2023-06-19,1559138,Purchased,2023-06-19,Approved,2023-06-20,26,F,30000,Tobacco User,20,350000,25.19,Affiliate
13780097625,2023-06-19 10:26,Term Life,2023-06-19,1559135,Customer declined,,Application cancelled,,69,M,60000,Non-Tobacco User,15,150000,281.31,Facebook Paid
13779820061,2023-06-19 10:15,Term Life,2023-06-19,1559137,Pending,2023-06-19,Approved,,59,F,35000,Non-Tobacco User,15,150000,56.37,Facebook Paid
13779777029,2023-06-19 10:11,Term Life,2023-06-19,1559133,Pending,2023-06-19,Approved,,26,F,68000,Non-Tobacco User,20,600000,23.56,Affiliate
13779776566,2023-06-19 10:11,Term Life,2023-06-19,1559129,Purchased,2023-06-19,Approved,2023-06-19,37,F,80000,Non-Tobacco User,20,500000,27.58,SEO
13778995554,2023-06-19 9:52,Term Life,2023-06-19,1559130,Purchased,2023-06-19,Approved,2023-06-19,38,M,150000,Non-Tobacco User,20,500000,39.41,SEO
13778834281,2023-06-19 8:55,Term Life,2023-06-19,1559125,Pending,,In Progress,,60,M,60000,Non-Tobacco User,15,800000,484.11,Affiliate
13778689189,2023-06-19 8:40,Term Life,2023-06-19,1559127,Pending,,In Progress,,51,F,65000,Non-Tobacco User,15,800000,117.49,Affiliate
13778611854,2023-06-19 8:14,Term Life,2023-06-19,1559122,Purchased,2023-06-19,Approved,2023-06-21,31,M,60000,Non-Tobacco User,30,175000,21.87,Friend or Family
13778572434,2023-06-19 7:52,Term Life,,,,,,,33,F,,,,,23.34,Facebook Paid
13778096046,2023-06-19 7:36,Critical Illness,2023-06-19,1559120,Pending,2023-06-19,Approved,,31,M,70000,Non-Tobacco User,10,250000,63.03,Affiliate
13778070392,2023-06-19 7:35,Term Life,,,,,,,33,F,,,,,34.64,Facebook Paid
13778107724,2023-06-19 7:27,Critical Illness,2023-06-19,1559121,Customer declined,2023-06-19,Approved,,27,F,100000,Non-Tobacco User,10,250000,59.99,Affiliate
13778039700,2023-06-19 7:18,Term Life,2023-06-19,1559117,Pending,2023-06-19,Approved,,37,F,60000,Non-Tobacco User,30,400000,43.98,Google Paid
13778021202,2023-06-19 7:07,Term Life,2023-06-19,1559119,Pending,2023-06-19,Approved,,36,M,110000,Non-Tobacco User,30,400000,53.62,Google Paid
13777880699,2023-06-19 6:26,Term Life,,,,,,,48,F,,,,,29.87,Google Paid
13777231735,2023-06-19 5:09,Critical Illness,2023-06-19,1559115,Pending,,In Progress,,28,F,45000,Non-Tobacco User,20,90000,35.53,Affiliate
13776150789,2023-06-19 4:46,Term Life,,,,,,,56,M,,,,,48.51,Affiliate
13776240822,2023-06-19 4:42,Term Life,,,,,,,48,F,,,,,29.87,Google Paid
13776195506,2023-06-19 4:20,Term Life,,,,,,,43,F,,,,,170.63,Facebook Paid
13775397477,2023-06-19 3:27,Term Life,2023-06-19,1559114,Pending,,In Progress,,37,M,6000,Non-Tobacco User,20,1000000,66.54,Facebook Paid
13775744177,2023-06-19 2:19,Term Life,,,,,,,40,M,75000,,,,49.83,Google Paid
13775021220,2023-06-19 1:59,Term Life,,,,,,,40,M,,,,,49.83,SEO
13774125399,2023-06-19 0:32,Term Life,,,,,,,29,M,,,,,70.64,Google Paid
13774287373,2023-06-19 0:22,Term Life,,,,,,,39,F,,,,,34.91,Affiliate
13773862969,2023-06-18 23:28,Term Life,,,,,,,35,F,,,,,17.73,Google Paid
13773751362,2023-06-18 23:09,Term Life,2023-06-19,1559111,Customer declined,,Application cancelled,,50,F,90000,Non-Tobacco User,10,100000,14.55,Google Paid
13773700237,2023-06-18 22:53,Term Life,,,,,,,32,M,,,,,453.41,Google Paid
13773593778,2023-06-18 22:02,Term Life,,,,,,,30,M,,,,,79.43,Facebook Paid
13773462817,2023-06-18 21:47,Term Life,2023-06-19,1559108,Purchased,2023-06-18,Approved,2023-06-19,36,M,85000,Non-Tobacco User,10,500000,21.76,Google Paid
13773540959,2023-06-18 21:39,Term Life,2023-06-19,1559110,Customer declined,,Application cancelled,,35,F,85000,Non-Tobacco User,25,750000,47.09,Facebook Paid
13773284437,2023-06-18 20:45,Term Life,,,,,,,59,M,,,,,54.89,Facebook Paid
13773363210,2023-06-18 20:39,Term Life,,,,,,,19,M,,,,,30.07,Facebook Paid
13773285714,2023-06-18 20:28,Term Life,,,,,,,57,M,,,,,121.68,SEO
13772430612,2023-06-18 20:03,Term Life,,,,,,,65,F,82000,,,,427.85,Facebook Paid
13773253040,2023-06-18 20:02,Term Life,,,,,,,41,F,,,,,87.97,Affiliate
13772505938,2023-06-18 19:07,Term Life,,,,,,,25,F,,,,,18,Google Paid
13771657987,2023-06-18 18:25,Term Life,,,,,,,56,F,,,,,63.26,SEO
13772159801,2023-06-18 18:21,Term Life,,,,,,,40,F,,,,,74.06,Facebook Paid
13771967232,2023-06-18 18:07,Critical Illness,2023-06-18,1559106,Pending,2023-06-18,Approved,,39,F,60000,Non-Tobacco User,10,60000,31.14,Facebook Paid
13772038965,2023-06-18 17:49,Term Life,,,,,,,66,F,,,,,61.5,Facebook Paid
13771398324,2023-06-18 16:19,Term Life,2023-06-18,1559105,Application declined,2023-06-18,Declined,,48,F,62000,Non-Tobacco User,15,325000,42.8,Google Paid
13771488386,2023-06-18 16:01,Term Life,2023-06-18,1559102,Application declined,2023-06-18,Declined,,25,F,35000,Non-Tobacco User,30,500000,25.86,Google Paid
13771444652,2023-06-18 15:51,Term Life,,,,,,,59,F,,,,,138.31,Facebook Paid
13771372094,2023-06-18 15:47,Term Life,2023-06-18,1559100,Pending,2023-06-19,Approved,,33,M,80000,Non-Tobacco User,25,650000,52.86,Google Paid
13771244070,2023-06-18 15:12,Term Life,2023-06-18,1559097,Customer declined,,Application cancelled,,47,M,65000,Non-Tobacco User,15,350000,57.84,Google Paid
13771285505,2023-06-18 14:43,Term Life,2023-06-18,1559095,Purchased,2023-06-18,Approved,2023-06-19,27,F,50000,Non-Tobacco User,30,500000,28.62,Google Paid
13771195909,2023-06-18 14:35,Term Life,2023-06-18,1559098,Purchased,2023-07-06,Approved,2023-07-12,37,F,105000,Non-Tobacco User,15,350000,30.94,Google Paid
13771103328,2023-06-18 14:11,Term Life,,,,,,,44,M,,,,,37.17,Google Paid
13771096664,2023-06-18 13:52,Term Life,,,,,,,40,M,,,,,99.96,Facebook Paid
13771052082,2023-06-18 13:51,Critical Illness,,,,,,,49,F,24952,,,,51.29,Affiliate
13771024767,2023-06-18 13:50,Term Life,,,,,,,46,M,,,,,77.45,Google Paid
13771051401,2023-06-18 13:46,Term Life,2023-06-18,1559093,Customer declined,2023-06-18,Approved,,28,M,70000,Non-Tobacco User,30,1000000,76.14,Online Community
13770887682,2023-06-18 13:12,Term Life,2023-06-18,1559090,Purchased,2023-06-18,Approved,2023-06-23,39,F,95000,Non-Tobacco User,20,400000,27.3,Mortgage
13770304348,2023-06-18 12:27,Term Life,2023-06-18,1559091,Purchased,2023-06-22,Approved,2023-06-22,38,M,120000,Non-Tobacco User,20,400000,34.55,Mortgage
13770309035,2023-06-18 12:26,Term Life,2023-06-18,1559088,Pending,2023-06-18,Approved,,60,M,3900,Non-Tobacco User,15,200000,139.69,Google Paid
13770230020,2023-06-18 11:17,Term Life,2023-06-18,1559087,Customer declined,,Application cancelled,,32,F,20000,Non-Tobacco User,30,600000,43.35,Google Paid
13770142734,2023-06-18 10:49,Term Life,,,,,,,48,F,,,,,29.87,Google Paid
13769964368,2023-06-18 10:05,Critical Illness,,,,,,,31,F,,,,,32.68,Direct
13769817616,2023-06-18 9:51,Term Life,,,,,,,55,F,50000,,,,32.77,SEO
13769834840,2023-06-18 9:49,Term Life,2023-06-18,1559085,Pending,2023-06-18,Approved,,51,M,38000,Non-Tobacco User,15,350000,88.56,Facebook Paid
13769896027,2023-06-18 9:37,Term Life,2023-06-18,1559083,Pending,2023-06-18,Approved,,28,M,20000,Tobacco User,30,175000,35.48,Google Paid
13769780523,2023-06-18 9:32,Term Life,,,,,,,32,M,,,,,40.72,Direct
13769853207,2023-06-18 9:23,Term Life,,,,,,,60,M,100000,,,,72.1,SEO
13767096742,2023-06-18 2:20,Term Life,,,,,,,27,M,,,,,76.14,Google Paid
13766925320,2023-06-18 1:37,Term Life,2023-06-18,1559077,Pending,2023-06-18,Approved,,53,F,40000,Non-Tobacco User,15,225000,90.95,Affiliate
13766798385,2023-06-18 0:52,Term Life,2023-06-18,1559079,Application declined,2023-06-20,Declined,,43,F,25000,Tobacco User,15,225000,50.07,Affiliate
13766654537,2023-06-18 0:26,Term Life,2023-06-18,1559072,Purchased,2023-06-22,Approved,2023-07-19,36,M,90000,Non-Tobacco User,10,600000,25.22,Affiliate
13766645104,2023-06-18 0:25,Term Life,,,,,,,46,F,,,,,31.6,Google Paid
13766508148,2023-06-18 0:08,Term Life,2023-06-18,1559074,Purchased,2023-07-13,Approved,2023-07-19,35,F,100000,Non-Tobacco User,10,600000,18.09,Affiliate
13765749377,2023-06-17 23:23,Term Life,2023-06-18,1559069,Pending,2023-06-17,Approved,,32,M,50000,Non-Tobacco User,30,500000,48.75,Friend or Family
13765712231,2023-06-17 23:14,Term Life,2023-06-18,1559071,Customer declined,2023-06-17,Approved,,31,F,66000,Non-Tobacco User,30,500000,34.81,Friend or Family
13765757564,2023-06-17 23:09,Term Life,,,,,,,39,M,,,,,127.63,Google Paid
13765590360,2023-06-17 22:36,Term Life,2023-06-17,1559067,Pending,2023-06-17,Approved,,22,M,50000,Non-Tobacco User,30,500000,35.25,Facebook Paid
13765576498,2023-06-17 22:15,Term Life,2023-06-18,1559081,Pending,,In Progress,,39,M,20000,Non-Tobacco User,20,700000,57.09,Facebook Paid
13765605756,2023-06-17 22:04,Term Life,2023-06-18,1559062,Purchased,2023-06-17,Approved,2023-06-19,42,M,45000,Non-Tobacco User,25,300000,54.37,Facebook Paid
13765530295,2023-06-17 21:59,Term Life,2023-06-18,1559057,Customer declined,2023-06-17,Approved,,44,M,100000,Non-Tobacco User,20,500000,65.19,Facebook Paid
13765463400,2023-06-17 21:49,Term Life,2023-06-18,1559064,Purchased,2023-06-17,Approved,2023-06-19,40,F,43000,Non-Tobacco User,25,300000,32.38,Facebook Paid
13765557932,2023-06-17 21:48,Term Life,2023-06-18,1559058,Customer declined,2023-06-17,Approved,,41,F,83000,Non-Tobacco User,20,500000,36.95,Facebook Paid
13765538327,2023-06-17 21:43,Term Life,,,,,,,56,M,,,,,73.46,SEO
13765053582,2023-06-17 21:38,Term Life,2023-06-18,1559061,Customer declined,2023-06-17,Approved,,37,M,200000,Non-Tobacco User,20,1225000,80.5,Google Paid
13764860856,2023-06-17 20:38,Term Life,2023-06-18,1559055,Customer declined,,Application cancelled,,20,F,15000,Non-Tobacco User,10,100000,7.24,Google Paid
13764938057,2023-06-17 20:25,Term Life,2023-06-18,1559053,Customer declined,,Application cancelled,,22,M,36000,Non-Tobacco User,10,100000,8.78,Google Paid
13764847692,2023-06-17 20:01,Term Life,,,,,,,36,F,,,,,34.44,Google Paid
13764740219,2023-06-17 19:25,Term Life,,,,,,,29,M,,,,,78.55,Facebook Paid
13764450818,2023-06-17 18:51,Term Life,2023-06-17,1559049,Customer declined,,Application cancelled,,24,M,40000,Non-Tobacco User,30,1000000,67.46,Affiliate
13764439991,2023-06-17 18:21,Term Life,2023-06-17,1559051,Customer declined,,Application cancelled,,35,M,45000,Non-Tobacco User,30,1000000,105.92,Affiliate
13764353065,2023-06-17 18:01,Term Life,2023-06-17,1559043,Application declined,2023-06-19,Declined,,31,M,12000,Non-Tobacco User,30,225000,26.83,SEO
13764396682,2023-06-17 17:29,Term Life,2023-06-17,1559045,Application declined,2023-06-17,Declined,,30,F,32000,Non-Tobacco User,30,225000,18.54,SEO
13764152121,2023-06-17 17:03,Term Life,,,,,,,45,M,,,,,65.31,Google Paid
13764161587,2023-06-17 16:44,Term Life,,,,,,,29,F,,,,,18.54,SEO
13763971504,2023-06-17 16:13,Term Life,2023-06-17,1559041,Purchased,2023-06-19,Approved,2023-06-21,32,M,400000,Non-Tobacco User,20,2000000,104.63,Affiliate
13763968262,2023-06-17 15:41,Term Life,2023-06-17,1559040,Application declined,2023-07-12,Declined,,71,M,50000,Non-Tobacco User,10,100000,174.47,SEO
13762576414,2023-06-17 15:28,Term Life,,,,,,,44,M,,,,,56.99,Google Paid
13763218092,2023-06-17 14:49,Term Life,2023-06-17,1559038,Pending,2023-06-28,Approved,,37,M,44000,Non-Tobacco User,20,1500000,237.15,Direct
13763177766,2023-06-17 14:26,Term Life,2023-06-17,1559034,Pending,2023-06-17,Approved,,53,F,54000,Non-Tobacco User,10,500000,62.12,Facebook Paid
13763071907,2023-06-17 14:07,Term Life,2023-06-17,1559036,Pending,2023-07-26,Approved,,53,M,70000,Non-Tobacco User,10,500000,91.7,Facebook Paid
13763104778,2023-06-17 13:52,Term Life,2023-06-17,1559030,Customer declined,,Application cancelled,,35,M,150000,Non-Tobacco User,30,2250000,232.69,Google Paid
13763035709,2023-06-17 13:36,Term Life,2023-06-17,1559031,Pending,2023-07-20,Approved,,33,F,60000,Non-Tobacco User,30,2000000,298.23,Google Paid
13762136842,2023-06-17 12:14,Term Life,,,,,,,54,F,56000,,,,34.57,Facebook Paid
13761955888,2023-06-17 12:05,Term Life,2023-06-17,1559024,Customer declined,,Application cancelled,,70,F,10000,Non-Tobacco User,10,100000,97.44,SEO
13761913212,2023-06-17 11:59,Term Life,2023-06-17,1559027,Application declined,2023-06-17,Declined,,53,F,13000,Non-Tobacco User,25,175000,70.72,Google Paid
13761936026,2023-06-17 11:44,Term Life,2023-06-17,1559026,Pending,,In Progress,,73,M,30000,Non-Tobacco User,10,100000,236.96,SEO
13761732616,2023-06-17 10:47,Term Life,,,,,,,46,M,,,,,255.12,Google Paid
13761129775,2023-06-17 9:09,Term Life,,,,,,,30,F,,,,,32.75,Facebook Paid
13761096595,2023-06-17 9:02,Term Life,2023-06-17,1559022,Pending,,In Progress,,71,F,60000,Non-Tobacco User,10,100000,126.46,Facebook Paid
13761132868,2023-06-17 8:59,Term Life,2023-06-17,1559020,Pending,2023-07-11,Approved,,35,F,20000,Non-Tobacco User,30,500000,100.94,Google Paid
13760933223,2023-06-17 8:29,Term Life,,,,,,,28,M,,,,,16.02,Affiliate
13760916280,2023-06-17 8:15,Term Life,,,,,,,52,F,,,,,135.99,Facebook Paid
13760872066,2023-06-17 8:08,Term Life,,,,,,,58,F,,,,,69.45,Facebook Paid
13760827291,2023-06-17 8:00,Term Life,,,,,,,48,F,,,,,29.87,Google Paid
13760689310,2023-06-17 7:12,Term Life,,,,,,,25,M,,,,,27.18,Google Paid
13760212360,2023-06-17 5:33,Term Life,,,,,,,44,M,,,,,195.54,Direct
13759991389,2023-06-17 4:51,Term Life,,,,,,,39,F,115000,,,,39.9,Affiliate
13758851850,2023-06-17 2:43,Term Life,,,,,,,25,F,,,,,36.34,Facebook Paid
13758997030,2023-06-17 2:32,Term Life,,,,,,,44,F,25000,,,,71.82,Facebook Paid
13758774598,2023-06-17 1:24,Term Life,,,,,,,42,F,,,,,37.45,Affiliate
13758786450,2023-06-17 1:20,Term Life,,,,,,,66,M,,,,,429.99,Facebook Paid
13758786420,2023-06-17 1:18,Term Life,,,,,,,42,F,,,,,37.45,Facebook Paid
13758544152,2023-06-17 0:10,Term Life,,,,,,,21,M,,,,,8.78,Google Paid
13758208600,2023-06-16 23:46,Term Life,,,,,,,57,F,,,,,162.14,Facebook Paid
13758537986,2023-06-16 23:46,Term Life,2023-06-17,1559047,Customer declined,,Application cancelled,,45,M,85000,Non-Tobacco User,15,350000,44.55,SEO
13758091851,2023-06-16 22:52,Term Life,,,,,,,52,F,,,,,93.6,Facebook Paid
13757842455,2023-06-16 22:28,Term Life,,,,,,,34,M,,,,,46.46,Facebook Paid
13757821026,2023-06-16 22:21,Term Life,,,,,,,59,F,,,,,62.79,Google Paid
13757445527,2023-06-16 21:38,Term Life,,,,,,,32,M,,,,,97.47,Direct
13757362822,2023-06-16 21:07,Term Life,,,,,,,37,M,,,,,68.72,Facebook Paid
13757279265,2023-06-16 21:06,Term Life,2023-06-17,1559015,Customer declined,,Application cancelled,,47,M,30000,Non-Tobacco User,15,250000,42.6,Facebook Paid
13757176989,2023-06-16 20:32,Term Life,,,,,,,63,F,,,,,124.15,SEO
13751747135,2023-06-16 19:50,Term Life,,,,,,,65,M,,,,,5354.9,SEO
13754771218,2023-06-16 19:28,Term Life,2023-06-16,1559013,Customer declined,2023-06-16,Approved,,54,F,60000,Tobacco User,15,200000,107.98,SEO
13751640869,2023-06-16 19:16,Term Life,,,,,,,26,M,,,,,39.31,Google Paid
13751638291,2023-06-16 18:50,Term Life,,,,,,,33,M,,,,,44.6,SEO
13753770080,2023-06-16 18:09,Term Life,,,,,,,36,F,,,,,30.02,Affiliate
13751271680,2023-06-16 17:50,Term Life,,,,,,,32,F,,,,,33.01,Google Paid
13750939791,2023-06-16 17:47,Term Life,,,,,,,53,F,,,,,68.18,Direct
13750956154,2023-06-16 17:46,Term Life,,,,,,,65,F,,,,,310.2,Affiliate
13751254390,2023-06-16 17:41,Term Life,,,,,,,48,F,,,,,29.87,Google Paid
13750872496,2023-06-16 17:32,Term Life,2023-06-16,1559008,Pending,2023-06-16,Approved,,39,M,100000,Non-Tobacco User,20,500000,42.06,SEO
13751159701,2023-06-16 17:25,Critical Illness,2023-06-17,1559018,Customer declined,,Application cancelled,,57,M,6000,Tobacco User,25,30000,122.57,Affiliate
13750847768,2023-06-16 17:22,Term Life,2023-06-16,1559010,Pending,,In Progress,,39,F,97469,Non-Tobacco User,20,1000000,56.71,Affiliate
13750919278,2023-06-16 17:16,Term Life,,,,,,,46,M,,,,,73.63,Direct
13750747167,2023-06-16 16:09,Term Life,2023-06-16,1559005,Pending,,In Progress,,52,F,10000,Non-Tobacco User,15,200000,44.2,Google Paid
13750649481,2023-06-16 16:00,Term Life,,,,,,,65,M,,,,,158.66,SEO
13748844336,2023-06-16 15:53,Term Life,2023-06-16,1559006,Pending,2023-06-16,Approved,,55,M,90000,Tobacco User,15,200000,307.39,Google Paid
13750503515,2023-06-16 15:42,Term Life,,,,,,,58,F,,,,,49.11,Facebook Paid
13750555048,2023-06-16 15:42,Term Life,,,,,,,45,F,,,,,119.75,Facebook Paid
13750265782,2023-06-16 15:37,Term Life,,,,,,,44,F,,,,,46.99,Affiliate
13750321040,2023-06-16 15:34,Term Life,,,,,,,40,M,,,,,72.5,Direct
13750514458,2023-06-16 15:32,Term Life,,,,,,,48,F,,,,,29.87,Google Paid
13750252160,2023-06-16 15:29,Term Life,2023-06-16,1559001,Application declined,2023-06-20,Declined,,64,M,90000,Non-Tobacco User,15,100000,100.35,Facebook Paid
13750334528,2023-06-16 15:28,Term Life,2023-06-16,1559003,Purchased,2023-06-16,Approved,2023-06-16,43,F,80000,Non-Tobacco User,20,1000000,80.83,SEO
13750211200,2023-06-16 15:15,Term Life,,,,,,,46,F,,,,,157.11,Google Paid
13750304159,2023-06-16 15:14,Term Life,,,,,,,53,F,65000,,,,58.83,Google Paid
13748732455,2023-06-16 15:00,Term Life,2023-06-16,1558998,Pending,,In Progress,,21,M,50000,Tobacco User,30,1000000,121.07,SEO
13750114471,2023-06-16 14:43,Term Life,,,,,,,47,F,,,,,39.38,Google Paid
13748634513,2023-06-16 14:37,Term Life,2023-06-17,1559017,Customer declined,,Application cancelled,,43,F,100000,Non-Tobacco User,15,250000,21.23,Facebook Paid
13749912324,2023-06-16 14:08,Term Life,2023-06-16,1558997,Purchased,2023-06-22,Approved,2023-06-23,41,F,55000,Non-Tobacco User,15,250000,18.82,Affiliate
13748296850,2023-06-16 13:52,Term Life,,,,,,,28,M,,,,,44.03,Direct
13749722545,2023-06-16 13:47,Term Life,2023-06-16,1558993,Pending,2023-06-16,Approved,,30,F,30000,Non-Tobacco User,30,650000,41.22,Facebook Paid
13748303724,2023-06-16 13:38,Term Life,2023-06-16,1558995,Pending,2023-06-16,Approved,,33,M,30000,Tobacco User,30,650000,149.07,Facebook Paid
13748221442,2023-06-16 13:37,Term Life,,,,,,,32,F,,,,,43.35,Facebook Paid
13748347430,2023-06-16 13:36,Term Life,,,,,,,37,F,0,,,,29.59,Direct
13749597787,2023-06-16 13:36,Term Life,2023-06-16,1558990,Customer declined,,Application cancelled,,51,M,377000,Non-Tobacco User,10,950000,134.43,Google Paid
